season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
-0.0690561248072033,5.19933758270342,-0.02509400752630838,1.2420605724635014,-5.199337582605575,-0.3722459868401698,5.19933758270342,1.6949226766682983,0.6975071194373863,0.6363865203698567,0.41563422629818186,0.7233425303259227,-0.14351193520725267,-0.038901439393747704,109
0.6394618524871729,-5.199337582605575,0.5034973903918749,1.2420605724635014,-5.199337582605575,-0.7953216439546776,5.19933758270342,-5.199337582605575,1.0272467187906682,1.176890437623872,0.6959079368789585,1.6205922981199687,0.1982584699798983,0.058998939306142646,130
0.6394618524871729,-5.199337582605575,0.862543714415038,-0.7546642694731032,-5.199337582605575,0.7782249060548562,5.19933758270342,0.7953216439546776,0.45842567858476485,0.4598196945115756,0.9127741025865953,-0.42935119188875137,-5.199337582605575,-0.8552868016470969,20
-0.0690561248072033,5.19933758270342,0.2652838681602032,1.5135889315270525,-5.199337582605575,-0.006272884668573728,5.19933758270342,-5.199337582605575,0.12705243342112585,0.12831727088805694,0.587963851500189,-0.9999859292761342,0.34149265585889366,0.8373383608517686,248
-0.0690561248072033,-5.199337582605575,-0.31369361093641385,0.4808394206668124,-5.199337582605575,-0.3722459868401698,5.19933758270342,-5.199337582605575,-0.41563422629818186,-0.41563422629818186,-0.7023154143045922,1.6205922981199687,0.08415533089046491,0.090452135978169,130
5.19933758270342,-5.199337582605575,0.862543714415038,0.8771956463823605,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,0.5745945104459379,0.4598196945115756,1.2475054798420075,-5.199337582605575,1.1946284406765848,0.9070802442763028,308
-5.199337582605575,5.19933758270342,-5.199337582605575,0.7315152969860136,-5.199337582605575,-0.7953216439546776,5.19933758270342,5.19933758270342,-1.5175450472144199,-1.2982710982714525,1.0103819916421055,-0.9999859292761342,-0.436239926210473,0.4238548524557399,164
-5.199337582605575,5.19933758270342,-0.9917462545024419,-0.1701847241123691,-5.199337582605575,0.3574957320533234,5.19933758270342,-5.199337582605575,-1.3402004659340858,-1.464185967935322,-0.46540473826743745,0.2900581235443878,-0.36821528671982573,-0.10936510116177109,97
0.6394618524871729,-5.199337582605575,0.6784325172268452,0.2587919156837877,-5.199337582605575,0.3574957320533234,5.19933758270342,-5.199337582605575,1.7164151476324765,1.8952592947862104,-0.287442172763095,-0.1803766849109751,0.839121020439341,0.09927374872396857,167
-5.199337582605575,5.19933758270342,-5.199337582605575,-0.49922963766005257,-5.199337582605575,-0.006272884668573728,5.19933758270342,-5.199337582605575,-1.5175450472144199,-1.464185967935322,0.7249732056113145,-0.42935119188875137,-0.24584036910272783,1.004131331324487,256
-5.199337582605575,5.19933758270342,-5.199337582605575,-1.5336120376100353,-5.199337582605575,0.7782249060548562,5.19933758270342,-5.199337582605575,-1.3402004659340858,-0.9917462545024419,0.5034973903918749,-5.199337582605575,-0.8920383589928601,-1.2838364149068977,8
0.6394618524871729,-5.199337582605575,0.2652838681602032,-0.8957798188835894,-5.199337582605575,-0.006272884668573728,5.19933758270342,-5.199337582605575,0.6975071194373863,0.500651207993653,0.9127741025865953,-5.199337582605575,-0.7347981032164006,-1.1570614694975134,11
-5.199337582605575,-5.199337582605575,-0.9917462545024419,0.3668730515305163,-5.199337582605575,5.19933758270342,-5.199337582605575,1.6949226766682983,-1.3402004659340858,-0.9917462545024419,5.19933758270342,-5.199337582605575,-0.14351193520725267,-0.47802468927861064,60
5.19933758270342,-5.199337582605575,1.39120205536241,1.2420605724635014,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7953216439546776,-0.016310116285324295,-0.016310116285324295,0.587963851500189,-0.9999859292761342,-0.14351193520725267,-0.07912030015842841,105
-5.199337582605575,-5.199337582605575,-0.9917462545024419,0.042668279320522084,-5.199337582605575,-0.7953216439546776,5.19933758270342,0.7953216439546776,-0.7200869344535826,-0.5177902745223674,0.0037637150038947018,-5.199337582605575,-0.36821528671982573,-0.3776296899260614,66
0.6394618524871729,-5.199337582605575,0.5034973903918749,-0.1701847241123691,-5.199337582605575,-0.3722459868401698,5.19933758270342,-5.199337582605575,1.8803524454038238,1.994970970827795,-0.4183712879116543,-0.1803766849109751,0.5805236222863159,-0.1523905895074676,123
-5.199337582605575,-5.199337582605575,-0.9917462545024419,-0.6226211131134609,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,-0.3414926558588935,-0.3414926558588935,-2.7474533072977243,1.6205922981199687,-0.7347981032164006,-1.70022246012882,6
5.19933758270342,-5.199337582605575,1.39120205536241,0.4808394206668124,5.19933758270342,0.3574957320533234,-5.199337582605575,-5.199337582605575,0.04517983902747526,0.04517983902747526,-1.3716572255726536,0.7233425303259227,0.7546642694731034,-0.31369361093641385,114
-0.0690561248072033,-5.199337582605575,-0.02509400752630838,-5.199337582605575,-5.199337582605575,0.7782249060548562,5.19933758270342,-5.199337582605575,0.920412273297687,0.9339099412610548,0.25490199055947255,0.5120605851503511,-0.017564865040990984,-0.4129002748790691,69
-0.0690561248072033,5.19933758270342,-0.6210989280340984,0.4808394206668124,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.016310116285324295,-0.016310116285324295,0.587963851500189,-5.199337582605575,1.817967704173569,1.401176963756683,492
-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7315152969860136,-5.199337582605575,-0.3722459868401698,5.19933758270342,1.6949226766682983,-1.8517337570813284,-1.7330708141786697,1.5018605254088682,-0.7007108500219121,-1.1234150491649846,-0.07912030015842841,95
0.6394618524871729,5.19933758270342,0.2652838681602032,-1.2529876254001926,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7953216439546776,0.920412273297687,0.9339099412610548,-0.46540473826743745,-5.199337582605575,0.5034973903918749,-0.19186513551889775,114
5.19933758270342,-5.199337582605575,1.0887225007402812,-0.1701847241123691,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,0.12705243342112585,0.12831727088805694,0.587963851500189,-5.199337582605575,1.5627214872223367,0.810909895029389,337
-0.0690561248072033,-5.199337582605575,-0.02509400752630838,-1.5336120376100353,-5.199337582605575,-0.006272884668573728,5.19933758270342,1.6949226766682983,0.37762968992606105,0.403355543056156,0.9127741025865953,0.05648561480015194,-0.436239926210473,-1.9510503965363069,8
-0.0690561248072033,5.19933758270342,0.2652838681602032,0.7315152969860136,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,1.8803524454038238,1.4390013150939511,-2.1566745536267726,0.2900581235443878,1.9547975934235016,1.1497417570435928,451
-0.0690561248072033,-5.199337582605575,-0.31369361093641385,0.042668279320522084,-5.199337582605575,-0.7953216439546776,5.19933758270342,0.7953216439546776,0.3018547881702473,0.31369361093641385,-0.5583922312531167,-0.9999859292761342,0.9475799380826426,0.17400458122309548,184
-0.0690561248072033,-5.199337582605575,-0.02509400752630838,-0.49922963766005257,-5.199337582605575,5.19933758270342,-5.199337582605575,1.6949226766682983,-0.016310116285324295,-0.016310116285324295,5.19933758270342,-5.199337582605575,-0.6135094449805312,-0.7103655549160232,32
-0.0690561248072033,5.19933758270342,-0.6210989280340984,0.8771956463823605,-5.199337582605575,-0.3722459868401698,5.19933758270342,-5.199337582605575,-0.25101591868327155,-0.25101591868327155,-2.7474533072977243,-5.199337582605575,0.6180588649234722,1.5349275603920005,417
-0.0690561248072033,-5.199337582605575,0.2652838681602032,0.7315152969860136,-5.199337582605575,-0.006272884668573728,5.19933758270342,1.6949226766682983,1.8803524454038238,2.1079532317500678,-0.23808932797901547,1.4461035929181743,0.4390012085038276,1.1619759226681268,309
-5.199337582605575,5.19933758270342,-5.199337582605575,-1.2529876254001926,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,-0.49638951717942476,-0.46820270264667313,-0.5092020438642008,-0.7007108500219121,-0.8920383589928601,-0.6059551370107433,38
-0.0690561248072033,5.19933758270342,-0.02509400752630838,0.5999365109266499,5.19933758270342,-0.7953216439546776,-5.199337582605575,-5.199337582605575,1.8803524454038238,2.1079532317500678,-0.23808932797901547,0.9223302184168565,1.847108629468188,1.004131331324487,405
5.19933758270342,-5.199337582605575,1.0887225007402812,0.2587919156837877,-5.199337582605575,-0.006272884668573728,5.19933758270342,-5.199337582605575,0.6975071194373863,0.783329858958644,-0.9634229068168816,0.7233425303259227,0.5034973903918749,0.41153445690731044,190
-0.0690561248072033,-5.199337582605575,-0.31369361093641385,0.3668730515305163,-5.199337582605575,-0.7953216439546776,5.19933758270342,-5.199337582605575,1.4865370019712367,1.176890437623872,-2.256744827428804,2.3652476466815213,0.7380888474045285,-0.05648561480015194,143
-0.0690561248072033,5.19933758270342,-0.02509400752630838,-0.7546642694731032,-5.199337582605575,-0.3722459868401698,5.19933758270342,1.6949226766682983,0.3018547881702473,0.31369361093641385,1.7679032638816004,0.2900581235443878,-5.199337582605575,-1.1570614694975134,8
-0.0690561248072033,-5.199337582605575,-0.02509400752630838,-0.7546642694731032,-5.199337582605575,0.3574957320533234,5.19933758270342,-5.199337582605575,-0.25101591868327155,-0.25101591868327155,1.7679032638816004,-0.42935119188875137,-0.8920383589928601,-0.7266058109575452,29
-5.199337582605575,5.19933758270342,-0.6210989280340984,5.19933758270342,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,-0.25101591868327155,-0.25101591868327155,-2.1566745536267726,-5.199337582605575,-0.09801306125907777,-0.07912030015842841,106
